Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
79335,Loewe,Art 40 52435x85,,Australia,Germany,97.617,4080.0,LCD (LED),0.4,30.0,1.0,51.0,,,199.0,Approved,2019-03-24,,Single product class,Unavailable,4.5,http://www.loewe.tv/aut,http://www.loewe.tv/aut,4.62140987929216,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0834
79336,Loewe,Art 50 52436x85,,Australia,Germany,126.27,6820.0,LCD (LED),0.4,30.0,1.0,73.0,,,280.0,Approved,2019-03-17,,Single product class,Unavailable,5.0,http://www.loewe.tv/aut,http://www.loewe.tv/aut,5.12160954842985,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0812
79337,Loewe,Art 60 52437x85,,Australia,Germany,152.689,9975.0,LCD (LED),0.3,35.0,1.0,108.0,,,409.0,Approved,2019-03-17,,Single product class,Unavailable,4.5,http://www.loewe.tv/aut,http://www.loewe.tv/aut,4.99344203100891,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0811
79338,TCL,U55E5691FDS,,Australia,China,138.711,8221.2,LCD (LED),0.242,0.0,0.0,83.1,7.0,7.01172383841875,340.0,Approved,2019-03-12,,Single product class,Unavailable,5.0,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,5.01719965653356,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0797
79343,TCL,L19T3510,,Australia,China,46.923,940.7,LCD (LED),0.389,0.0,0.0,16.3,7.0,7.01172383841875,67.0,Approved,2019-03-05,,Single product class,Unavailable,4.5,http://www.tclelectronics.com.au/,http://www.tclelectronics.com.au,4.7084533764232,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0777
79352,LG,32LB551B-TC,,"Australia,New Zealand","South Korea,Indonesia",80.043,2737.0771,LCD (LED),0.24,0.0,0.0,28.5,7.0,7.03925766283106,116.0,Approved,2019-03-21,,Single product class,Unavailable,5.5,,,5.5621575213987,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0828
79353,LG,42LB5510-TC,,"Australia,New Zealand","Indonesia,South Korea",106.465,4843.638,LCD (LED),0.19,0.0,0.0,38.76,7.0,7.03925766283106,164.0,Approved,2019-03-11,,Single product class,Unavailable,6.0,,,6.15244027012153,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0791
79354,LG,32LB6500-TH,,"Australia,New Zealand","Indonesia,South Korea",80.043,2737.0771,LCD (LED),0.25,0.0,0.0,32.94,7.0,7.03925766283106,130.0,Approved,2019-03-18,,Single product class,Unavailable,5.0,,,5.05152542525189,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0821
79355,LG,42LB6500-TH,,"Australia,New Zealand","South Korea,Indonesia",106.465,4843.638,LCD (LED),0.17,0.0,0.0,44.82,7.0,7.03925766283106,181.0,Approved,2019-03-12,,Single product class,Unavailable,5.5,,,5.71043509963491,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0794
79356,LG,47LB7500-TE,,"Australia,New Zealand","Indonesia,South Korea",119.288,6080.1656,LCD (LED),0.22,0.0,0.0,41.34,7.0,7.03925766283106,175.0,Approved,2019-03-12,,Single product class,Unavailable,6.0,,,6.76379761994017,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0793
79357,LG,50LB6500-TH,,"Australia,New Zealand","South Korea,Indonesia",125.727,6754.5112,LCD (LED),0.17,0.0,0.0,56.58,7.0,7.03925766283106,224.0,Approved,2019-03-18,,Single product class,Unavailable,6.0,,,6.08241332986541,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0820
79358,LG,50LB6700-TA,,"Australia,New Zealand","Indonesia,South Korea",125.727,6754.5112,LCD (LED),0.23,0.0,0.0,48.12,7.0,7.03925766283106,194.0,Approved,2019-03-12,,Single product class,Unavailable,6.0,,,6.72678728530741,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0792
79359,LG,55LB6500-TH,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.1184,LCD (LED),0.16,0.0,0.0,57.06,7.0,7.03925766283106,230.0,Approved,2019-03-14,,Single product class,Unavailable,6.0,,,6.77331341026329,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0806
79360,LG,55LB6700-TA,,"Australia,New Zealand","South Korea,Indonesia",138.783,8230.1184,LCD (LED),0.2,0.0,0.0,57.54,7.0,7.03925766283106,232.0,Approved,2019-03-21,,Single product class,Unavailable,6.0,,,6.73451299370577,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0827
79361,LG,55LB7500-TE,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.1184,LCD (LED),0.19,0.0,0.0,57.54,7.0,7.03925766283106,232.0,Approved,2019-03-14,,Single product class,Unavailable,6.0,,,6.73451299370577,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0805
79362,LG,60LB6500-TA,,"Australia,New Zealand","South Korea,Indonesia",151.338,9786.98,LCD (LED),0.13,0.0,0.0,62.58,7.0,7.03925766283106,252.0,Approved,2019-03-14,,Single product class,Unavailable,7.0,,,7.08409862332878,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0804
79363,LG,60LB7500-TE,,"Australia,New Zealand","Indonesia,South Korea",151.338,9786.98,LCD (LED),0.21,0.0,0.0,56.04,7.0,7.03925766283106,236.0,Approved,2019-03-29,,Single product class,Unavailable,7.0,,,7.37806760472877,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0852
79364,LG,65LB5840-TA,,"Australia,New Zealand","South Korea,Indonesia",163.897,11477.9975,LCD (LED),0.22,0.0,0.0,84.16,7.0,7.03925766283106,339.0,Approved,2019-03-27,,Single product class,Unavailable,6.0,,,6.42497618972759,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0839
79365,LG,65UB980T-TA,,"Australia,New Zealand","Indonesia,South Korea",163.897,11477.9975,LCD (LED),0.45,0.0,0.0,129.96,7.0,7.03925766283106,510.0,Approved,2019-03-27,,Single product class,Unavailable,4.5,,,4.59471662841571,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0838
79366,LG,70LB6560-TA,,"Australia,New Zealand","South Korea,Indonesia",176.564,13320.7184,LCD (LED),0.25,0.0,0.0,120.0,7.0,7.03925766283106,470.0,Approved,2019-03-29,,Single product class,Unavailable,5.5,,,5.59219042855792,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0851
79399,TEAC,LEV40A1FHD,,Australia,China,101.609,4411.6164,LCD (LED),0.4,0.0,0.0,40.9,8.0,8.50981437031157,152.0,Approved,2019-06-11,,Single product class,Unavailable,6.0,http://www.teac.com.au/,http://www.teac.com.au,6.12938567082867,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0978
79424,Seiki,SE40FS001AU,,Australia,China,101.609,4411.6164,LCD (LED),,,,63.36,,,233.0,Approved,2019-05-01,,Single product class,Unavailable,4.0,,http://www.seikidigital.com.au/,4.21511151769421,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0924
79429,Panasonic,TH-32AS630Z,,New Zealand,Malaysia,80.133,2744.0136,LCD (LED),,,,41.0,7.0,7.36140806790232,152.0,Approved,2114-03-06,,Single product class,Unavailable,0.0,http://www.panasonic.co.nz/,http://www.panasonic.co.nz,,,,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0172
79432,PHILIPS,42HFL7108D/12,,"Australia,Fiji,New Zealand","Belgium,Czech Republic,Poland,China",106.485,4857.48,LCD (LED),,,,46.4,,,170.0,Approved,2019-03-12,,Single product class,Unavailable,6.0,http://www.tpvision.com/,http://www.philips.com/,6.00258897859525,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0795
79434,PHILIPS,47HFL7108D/12,,"Australia,Fiji,New Zealand","China,Poland,Czech Republic,Belgium",119.275,6073.6,LCD (LED),,,,53.7,,,197.0,Approved,2019-03-13,,Single product class,Unavailable,6.0,http://www.tpvision.com/,http://www.philips.com/,6.2287764137178,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0800
79442,SHARP,LC-90LE760X,,"Australia,Fiji,New Zealand",Malaysia,228.655,22340.409,LCD (LED),0.1,18.44,0.5,201.6,,,740.0,Approved,2019-03-17,,Single product class,Unavailable,5.5,http://www.sharp.net.au/,,5.78393698023596,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0807
79507,SHARP,LC-80LE960X,,"Australia,Fiji,New Zealand",Malaysia,203.218,17646.4656,LCD (LED),0.1,17.5,0.5,179.76,,,660.0,Approved,2019-03-18,,Single product class,Unavailable,5.0,http://www.sharp.net.au/,,5.27574965733522,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0819
79534,Philips,42PFL5008D/79,,"Australia,Fiji,New Zealand",China,106.731,4867.573824,LCD (LED),0.21,0.0,0.0,42.1,,,155.0,Approved,2019-03-24,,Single product class,Unavailable,6.0,,,6.42468420189003,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV0833
79535,RV Media,041738,,"Australia,New Zealand",Hong Kong,47.013,944.1792,LCD (LED),0.412,0.0,0.0,24.52,,,92.0,Approved,2019-03-17,,Single product class,Unavailable,3.0,,,3.29690436729302,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0809
79537,RV Media,041739,,"Australia,New Zealand",Hong Kong,54.687,1277.919504,LCD (LED),0.415,0.0,0.0,22.62,,,85.0,Approved,2019-03-21,,Single product class,Unavailable,4.0,,,4.47958970865157,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0826
79538,RV Media,041740,,"Australia,New Zealand",Hong Kong,59.809,1528.497216,LCD (LED),0.426,0.0,0.0,28.25,,,106.0,Approved,2019-03-17,,Single product class,Unavailable,4.0,,,4.02461726325946,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ATV0810
79545,Skyworth,32E360,32E360,Australia,China,80.06,2737.8617,LCD (LED),0.37,0.0,0.0,26.97,,,104.0,Approved,2019-03-21,,Single product class,Unavailable,6.0,,http://www.skyworth1988.com.au/,6.05254821071198,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0825
79568,KOGAN,KALED40XXXZA,,"Australia,Fiji,New Zealand",China,101.612,4412.0592,LCD (LED),0.3,0.0,0.0,59.78,,,265.0,Approved,2019-03-14,,Single product class,Available,3.5,http://www.konka.com/cn/Index.aspx,,3.63877957962656,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0803
79585,SAMSUNG ELECTRONICS,UA55H7000AW,,"Australia,Fiji,New Zealand",Malaysia,138.711,8221.2,LCD (LED),0.25,0.0,0.0,70.0,,,257.0,Approved,2019-03-24,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.27141261078067,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0832
79588,SAMSUNG ELECTRONICS,UA55HU9000W,,"Australia,Fiji,New Zealand",Malaysia,138.711,8221.2,LCD (LED),0.4,0.0,0.0,144.0,,,528.0,Approved,2019-03-21,,Single product class,Unavailable,3.0,,http://www.samsung.com.au,3.04469960666084,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Digital,,ATV0824
79589,SAMSUNG ELECTRONICS,UA60H7000AW,,"Australia,Fiji,New Zealand",Malaysia,152.455,9927.63,LCD (LED),0.28,0.0,0.0,74.0,,,272.0,Approved,2019-03-18,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.80154213498924,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0818
79590,SAMSUNG ELECTRONICS,UA65HU9000W,,"Australia,Fiji,New Zealand",Malaysia,163.829,11466.84,LCD (LED),0.4,0.0,0.0,153.0,,,561.0,Approved,2019-03-19,,Single product class,Unavailable,4.0,,http://www.samsung.com.au,4.16348401355921,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV0822
79591,SAMSUNG ELECTRONICS,UA75H7000AW,,"Australia,Fiji,New Zealand",Malaysia,189.579,15363.6,LCD (LED),0.26,0.0,0.0,125.0,,,458.0,Approved,2019-03-21,,Single product class,Unavailable,6.0,,http://www.samsung.com.au,6.31764414520426,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV0823
79614,LG,42LB6310-TC,,"Australia,New Zealand","Indonesia,South Korea",106.465,4843.638,LCD (LED),0.15,0.0,0.0,42.18,7.0,7.03925766283106,166.0,Approved,2019-04-08,,Single product class,Unavailable,6.0,,,6.09811936117768,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0876
79615,LG,49LB5510-TC,,"Australia,New Zealand","South Korea,Indonesia",123.202,6485.752,LCD (LED),0.17,0.0,0.0,53.28,7.0,7.03925766283106,215.0,Approved,2019-04-08,,Single product class,Unavailable,6.0,,,6.10164056006306,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0874
79616,LG,55UB850T-TA,,"Australia,New Zealand","Indonesia,South Korea",138.783,8230.1184,LCD (LED),0.2,0.0,0.0,107.19,7.0,7.03925766283106,420.0,Approved,2019-03-31,,Single product class,Unavailable,4.0,,,4.07471244775422,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0861
79617,LG,32LY540H-TA,,"Australia,New Zealand","South Korea,Indonesia",80.043,2737.0771,LCD (LED),0.24,0.0,0.0,23.5,7.0,7.03925766283106,96.0,Approved,2019-04-08,,Single product class,Unavailable,6.0,,,6.41023042569722,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0875
79618,LG,39LY540H-TA,,"Australia,New Zealand","Indonesia,South Korea",97.971,4101.2817,LCD (LED),0.2,0.0,0.0,39.1,7.0,7.03925766283106,158.0,Approved,2019-04-02,,Single product class,Unavailable,5.5,,,5.6752241127039,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV0871
